poll_id,round,scenario_name,polling_company,candidate_name,raw_text_context,estimate_percent_original,estimate_percent_corrected,scenario_total_before,scenario_total_after,percentage_correction_applied,percentage_correction_reason,parse_status,parse_error
RAW-FR-IFOP-02-059,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-060,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Ifop,Marine Tondelier,45,45.0,4.5,181.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-060,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Ifop,Édouard Philippe,—,,,181.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-060,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Ifop,Villepin,45,45.0,4.5,181.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-060,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Ifop,Autre,—,,,181.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-061,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Gérald Darmanin,Ifop,Arlette Arthaud,15,15.0,1.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-061,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Gérald Darmanin,Ifop,Édouard Philippe,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-061,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Gérald Darmanin,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-061,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Gérald Darmanin,Ifop,Autre,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-062,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Sébastien Lecornu,Ifop,Marine Tondelier,45,45.0,4.5,172.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-062,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Sébastien Lecornu,Ifop,Édouard Philippe,—,,,172.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-062,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Sébastien Lecornu,Ifop,Éric Zemmour,35,35.0,3.5,172.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-062,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Sébastien Lecornu,Ifop,Autre,—,,,172.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-063,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Fabien Roussel,25,25.0,2.5,163.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-063,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Marine Tondelier,45,45.0,4.5,163.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-063,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Gabriel Attal,—,,,163.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-063,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Villepin,—,,,163.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-063,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Bruno Retailleau,—,,,163.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-063,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Autre,—,,,163.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-064,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-064,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-064,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
